,User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,set_id
6331,Kate,bicep curls,0,2.546,-0.07,-0.41,-0.23,32672,-13511,32752,-229.08,479.32,405.72,32
6332,Kate,bicep curls,0,2.652,-0.33,-0.06,0.21,32672,-8059,29647,-181.24,278.76,322,32
6333,Kate,bicep curls,0,2.788,-0.74,0.66,0.56,32454,-16499,19923,-228.16,-25.76,337.64,32
6334,Kate,bicep curls,0,2.946,-0.74,0.87,0.55,15777,-5594,9251,-332.12,-187.68,443.44,32
6335,Kate,bicep curls,0,3.046,-0.56,0.95,0.42,5060,-6677,2509,-369.84,-229.08,511.52,32
6336,Kate,bicep curls,1,3.145,-0.47,1.02,0.38,-5471,-5254,-2480,-370.76,-226.32,500.48,32
6337,Kate,bicep curls,0,3.276,-0.54,1,0.62,-21327,-15666,-8682,-345.92,-181.24,437,32
6338,Kate,bicep curls,0,3.446,-0.6,0.77,0.92,-32768,-8744,-11739,-350.52,32.2,305.44,32
6339,Kate,bicep curls,0,3.546,-0.4,0.35,0.84,-32768,-12250,-13024,-397.44,383.64,329.36,32
6340,Kate,bicep curls,0,3.667,-0.04,-0.02,0.22,-32611,-744,-10930,-465.52,581.44,538.2,32
6341,Kate,bicep curls,0,3.846,0.06,-0.38,-0.27,-6088,-6954,-817,-516.12,579.6,673.44,32
6342,Kate,bicep curls,0,3.946,0.15,-0.55,-0.46,13205,-3590,5108,-507.84,582.36,657.8,32
6343,Kate,bicep curls,0,4.068,0.12,-0.53,-0.35,32637,834,14297,-432.4,573.16,507.84,32
6344,Kate,bicep curls,0,4.183,-0.08,-0.32,0.19,32672,-7809,14832,-353.28,378.12,325.68,32
6345,Kate,bicep curls,0,4.346,-0.34,0.19,0.69,32672,6603,15999,-320.16,161.92,283.36,32
6346,Kate,bicep curls,0,4.446,-0.47,0.52,0.82,24684,-13309,7723,-331.2,-88.32,357.88,32
6347,Kate,bicep curls,0,4.546,-0.45,0.75,0.7,17837,6705,8838,-383.64,-192.28,454.48,32
6348,Kate,bicep curls,0,4.662,-0.42,0.91,0.53,5155,-9061,2243,-399.28,-224.48,510.6,32
6349,Kate,bicep curls,0,4.792,-0.32,0.97,0.46,-5276,-4663,-1236,-398.36,-225.4,508.76,32
6350,Kate,bicep curls,2,4.946,-0.47,0.99,0.71,-24511,-13570,-8908,-372.6,-173.88,432.4,32
6351,Kate,bicep curls,0,5.073,-0.52,0.81,0.97,-32768,-9163,-11282,-355.12,39.56,303.6,32
6352,Kate,bicep curls,0,5.246,-0.39,0.38,0.84,-32768,-4949,-9719,-389.16,384.56,328.44,32
6353,Kate,bicep curls,0,5.345,-0.14,-0.05,0.36,-32768,-4734,-8650,-449.88,582.36,528.08,32
6354,Kate,bicep curls,0,5.445,0.08,-0.23,-0.35,-6617,-4984,-1138,-495.88,578.68,690,32
6355,Kate,bicep curls,0,5.555,0.18,-0.5,-0.48,15688,-8248,4866,-481.16,592.48,642.16,32
6356,Kate,bicep curls,0,5.695,0.11,-0.64,-0.35,31729,-1251,8272,-457.24,584.2,552,32
6357,Kate,bicep curls,0,5.846,-0.03,-0.48,0.16,32672,-6676,8042,-416.76,467.36,375.36,32
6358,Kate,bicep curls,0,5.945,-0.18,-0.09,0.48,32672,10347,8449,-365.24,210.68,285.2,32
6359,Kate,bicep curls,0,6.085,-0.3,0.4,0.74,32426,-5134,11553,-326.6,-51.52,337.64,32
6360,Kate,bicep curls,0,6.245,-0.37,0.78,0.63,27246,6758,13215,-356.04,-209.76,475.64,32
6361,Kate,bicep curls,0,6.345,-0.43,0.98,0.48,3961,-14287,1382,-407.56,-245.64,564.88,32
6362,Kate,bicep curls,0,6.45,-0.27,1.02,0.42,1338,-1712,1364,-402.96,-251.16,577.76,32
6363,Kate,bicep curls,3,6.57,-0.29,1.04,0.65,-27357,-21681,-9202,-378.12,-224.48,501.4,32
6364,Kate,bicep curls,0,6.746,-0.35,0.96,1.01,-32768,-2705,-4576,-387.32,-26.68,330.28,32
6365,Kate,bicep curls,0,6.846,-0.31,0.56,1.01,-32768,-12188,-6720,-420.44,329.36,310.04,32
6366,Kate,bicep curls,0,6.974,-0.21,0.08,0.61,-32768,-5228,-1790,-485.76,563.96,513.36,32
6367,Kate,bicep curls,0,7.096,0.03,-0.2,-0.06,-17322,-10968,-3144,-502.32,583.28,636.64,32
6368,Kate,bicep curls,0,7.246,0.06,-0.55,-0.39,5417,-2096,2155,-510.6,568.56,706.56,32
6369,Kate,bicep curls,0,7.346,0.05,-0.57,-0.47,23263,-3373,6659,-494.96,583.28,647.68,32
6370,Kate,bicep curls,0,7.457,0.07,-0.52,-0.14,32672,1479,8786,-438.84,544.64,461.84,32
6371,Kate,bicep curls,0,7.605,-0.15,-0.21,0.42,32672,4393,14411,-368,291.64,299.92,32
6372,Kate,bicep curls,0,7.746,-0.25,0.13,0.78,31411,-6423,6939,-343.16,7.36,312.8,32
6373,Kate,bicep curls,0,7.845,-0.45,0.62,0.74,28995,4377,14073,-349.6,-170.2,423.2,32
6374,Kate,bicep curls,0,7.964,-0.37,0.83,0.55,10714,-5530,5641,-391,-231.84,519.8,32
6375,Kate,bicep curls,0,8.077,-0.36,0.97,0.43,2752,-4677,1128,-403.88,-240.12,546.48,32
6376,Kate,bicep curls,4,8.246,-0.32,1.03,0.43,-8102,-6824,-2972,-392.84,-240.12,537.28,32
6377,Kate,bicep curls,0,8.354,-0.44,1.02,0.71,-28654,-19363,-12524,-362.48,-191.36,448.96,32
6378,Kate,bicep curls,0,8.47,-0.45,0.82,1.03,-32768,-448,-10682,-367.08,27.6,308.2,32
6379,Kate,bicep curls,0,8.645,-0.36,0.34,0.85,-32768,-10811,-5367,-408.48,383.64,330.28,32
6380,Kate,bicep curls,0,8.746,-0.06,-0.1,0.3,-32767,-6659,-5703,-457.24,579.6,532.68,32
6381,Kate,bicep curls,0,8.85,-0.06,-0.36,-0.26,-6578,-5457,-763,-495.88,579.6,697.36,32
6382,Kate,bicep curls,0,8.998,0.11,-0.56,-0.47,12358,-5662,3384,-504.16,578.68,676.2,32
6383,Kate,bicep curls,0,9.146,0.08,-0.59,-0.36,32737,1281,8594,-463.68,584.2,552,32
6384,Kate,bicep curls,0,9.246,-0.11,-0.42,0.05,32672,-2823,13667,-391,422.28,347.76,32
6385,Kate,bicep curls,0,9.358,-0.27,0.2,0.72,32667,-10931,9371,-310.96,100.28,291.64,32
6386,Kate,bicep curls,0,9.474,-0.4,0.59,0.73,30193,8788,17420,-317.4,-125.12,383.64,32
6387,Kate,bicep curls,0,9.645,-0.52,0.79,0.64,14737,-4502,7348,-384.56,-217.12,490.36,32
6388,Kate,bicep curls,0,9.745,-0.42,0.91,0.47,5360,-8255,2513,-395.6,-230.92,520.72,32
6389,Kate,bicep curls,0,9.856,-0.36,0.98,0.45,-8152,-6032,-3903,-396.52,-231.84,520.72,32
6390,Kate,bicep curls,5,9.999,-0.51,0.99,0.75,-28906,-17941,-13597,-361.56,-175.72,433.32,32
6391,Kate,bicep curls,0,10.145,-0.51,0.76,1.04,-32768,-4800,-12674,-358.8,69.92,296.24,32
6392,Kate,bicep curls,0,10.26,-0.34,0.33,0.74,-32768,-13272,-5732,-433.32,434.24,357.88,32
6393,Kate,bicep curls,0,10.379,0.09,-0.02,0.08,-31488,-6538,-7479,-479.32,591.56,577.76,32
6394,Kate,bicep curls,0,10.546,0.01,-0.38,-0.29,4276,-3562,1298,-500.48,577.76,691.84,32
6395,Kate,bicep curls,0,10.646,0.1,-0.5,-0.41,22155,-5629,7028,-482.08,586.96,618.24,32
6396,Kate,bicep curls,0,10.755,0.03,-0.43,-0.12,32672,-411,9900,-415.84,517.96,425.96,32
6397,Kate,bicep curls,0,10.879,-0.18,-0.23,0.4,32672,-19531,4467,-383.64,342.24,311.88,32
6398,Kate,bicep curls,0,11.045,-0.35,0.24,0.85,32672,9634,8731,-378.12,29.44,306.36,32
6399,Kate,bicep curls,0,11.145,-0.49,0.74,0.79,28269,693,14254,-350.52,-180.32,434.24,32
6400,Kate,bicep curls,0,11.253,-0.48,0.89,0.59,7755,-6718,4117,-411.24,-233.68,536.36,32
6401,Kate,bicep curls,0,11.373,-0.43,0.97,0.54,-9618,-7026,-4900,-402.04,-230,526.24,32
6402,Kate,bicep curls,6,11.545,-0.51,1.05,0.82,-32677,-17026,-15583,-340.4,-152.72,407.56,32
6403,Kate,bicep curls,0,11.645,-0.55,0.79,0.99,-32768,-7588,-13107,-329.36,141.68,287.96,32
6404,Kate,bicep curls,0,11.781,-0.31,0.31,0.74,-32768,-11582,-9846,-425.96,483,388.24,32
6405,Kate,bicep curls,0,11.946,-0.16,-0.07,0.1,-30770,-10278,-7137,-482.08,590.64,613.64,32
6406,Kate,bicep curls,0,12.046,0.07,-0.46,-0.26,4020,-3159,1416,-508.76,581.44,669.76,32
6407,Kate,bicep curls,0,12.145,0.04,-0.53,-0.4,22637,-5389,5727,-500.48,584.2,640.32,32
6408,Kate,bicep curls,0,12.272,0.05,-0.45,-0.1,32672,3995,12214,-437,550.16,467.36,32
6409,Kate,bicep curls,0,12.446,-0.22,-0.24,0.38,32672,-5901,13144,-350.52,312.8,300.84,32
6410,Kate,bicep curls,0,12.544,-0.12,0.23,0.75,32421,-7186,13630,-297.16,7.36,312.8,32
6411,Kate,bicep curls,0,12.658,-0.35,0.61,0.74,26208,13917,13527,-358.8,-173.88,425.96,32
6412,Kate,bicep curls,0,12.781,-0.33,0.84,0.54,12173,-6980,6559,-401.12,-232.76,519.8,32
6413,Kate,bicep curls,0,12.946,-0.39,0.95,0.55,-8632,-10948,-5121,-403.88,-231.84,528.08,32
6414,Kate,bicep curls,7,13.056,-0.53,1.09,0.9,-32768,-18983,-15840,-355.12,-126.96,391,32
6415,Kate,bicep curls,0,13.156,-0.39,0.72,0.96,-32768,-9723,-8475,-376.28,195.96,285.2,32
6416,Kate,bicep curls,0,13.274,-0.29,0.26,0.65,-32768,-15776,484,-432.4,424.12,349.6,32
6417,Kate,bicep curls,0,13.446,0.02,-0.17,0,-27785,-4480,-6263,-467.36,586.04,555.68,32
6418,Kate,bicep curls,0,13.546,0.09,-0.43,-0.33,7228,-274,1077,-504.16,582.36,661.48,32
6419,Kate,bicep curls,0,13.659,0.04,-0.49,-0.34,29363,-2710,6564,-484.84,586.04,575,32
6420,Kate,bicep curls,0,13.813,-0.05,-0.4,0.02,32672,2294,14783,-391.92,456.32,373.52,32
6421,Kate,bicep curls,0,13.946,-0.13,0.12,0.71,32672,-27882,4826,-419.52,117.76,294.4,32
6422,Kate,bicep curls,0,14.053,-0.05,0.49,0.79,28512,18290,12515,-351.44,-122.36,382.72,32
6423,Kate,bicep curls,0,14.169,-0.24,0.86,0.66,26053,1557,12564,-389.16,-227.24,524.4,32
6424,Kate,bicep curls,0,14.346,-0.48,1.04,0.64,-4047,-5324,151,-418.6,-241.04,560.28,32
6425,Kate,bicep curls,8,14.445,-0.45,1.05,0.71,-22151,-9542,-10962,-390.08,-223.56,506,32
6426,Kate,bicep curls,0,14.544,-0.54,0.92,1,-32768,-14324,-8566,-368,-68.08,348.68,32
6427,Kate,bicep curls,0,14.681,-0.37,0.5,0.98,-32768,-10993,-9211,-370.76,266.8,293.48,32
6428,Kate,bicep curls,0,14.846,-0.15,0.07,0.37,-32768,-711,-5471,-453.56,549.24,464.6,32
6429,Kate,bicep curls,0,14.952,0,-0.23,-0.25,-4504,-7521,-2523,-503.24,586.96,632.04,32
6430,Kate,bicep curls,0,15.054,0.06,-0.45,-0.29,21721,-4982,7077,-493.12,581.44,568.56,32
6431,Kate,bicep curls,0,15.198,0.01,-0.5,-0.07,32672,943,16371,-393.76,493.12,391,32
6432,Kate,bicep curls,0,15.345,-0.2,-0.22,0.54,32672,-2251,14270,-329.36,210.68,285.2,32
6433,Kate,bicep curls,0,15.446,-0.29,0.03,0.69,32672,10642,9337,-368,34.96,304.52,32
6434,Kate,bicep curls,0,15.561,-0.47,0.63,0.68,29062,-5047,11165,-356.04,-172.96,427.8,32
6435,Kate,bicep curls,0,15.745,-0.41,0.83,0.52,6292,-6141,2444,-403.88,-232.76,525.32,32
6436,Kate,bicep curls,0,15.846,-0.31,0.97,0.44,-6202,-3952,-1143,-401.12,-230.92,521.64,32
6437,Kate,bicep curls,9,15.945,-0.43,1.06,0.68,-31301,-11931,-13667,-360.64,-172.96,429.64,32
6438,Kate,bicep curls,0,16.092,-0.53,0.75,1.06,-32768,-7444,-18883,-343.16,87.4,294.4,32
6439,Kate,bicep curls,0,16.245,-0.37,0.44,0.75,-32768,-2731,-7944,-405.72,460,368.92,32
6440,Kate,bicep curls,0,16.345,0.19,0.06,0.07,-28688,8787,-11341,-433.32,602.6,569.48,32
6441,Kate,bicep curls,0,16.445,0.23,-0.25,-0.36,9611,-3959,6559,-447.12,604.44,625.6,32
6442,Kate,bicep curls,0,16.597,0.16,-0.35,-0.38,32100,-2606,10996,-402.04,594.32,540.04,32
6443,Kate,bicep curls,0,16.746,-0.1,-0.22,0.02,32672,-3140,14127,-335.8,425.04,344.08,32
6444,Kate,bicep curls,0,16.846,-0.36,0.39,0.54,32672,10432,28946,-226.32,44.16,313.72,32
6445,Kate,bicep curls,0,16.959,-0.56,0.85,0.55,30040,2508,18980,-312.8,-218.96,480.24,32
6446,Kate,bicep curls,0,17.078,-0.74,0.97,0.57,5660,-17663,2668,-399.28,-253.92,589.72,32
6447,Kate,bicep curls,0,17.246,-0.55,0.97,0.53,-7751,-995,-1875,-394.68,-256.68,591.56,32
6448,Kate,bicep curls,0,17.345,-0.62,1.15,0.91,-32768,-22311,-15341,-333.04,-171.12,424.12,32
6449,Kate,bicep curls,0,17.488,-0.58,0.82,1.07,-32768,-6503,-13779,-319.24,180.32,285.2,32
6450,Kate,bicep curls,0,17.646,-0.31,0.4,0.59,-32768,-3051,-10431,-389.16,537.28,435.16,32
6451,Kate,bicep curls,0,17.745,0.01,-0.07,-0.15,-22167,-16949,-6607,-431.48,605.36,646.76,32
6452,Kate,bicep curls,0,17.848,0.19,-0.38,-0.44,9826,2299,2918,-467.36,592.48,667,32
6453,Kate,bicep curls,0,17.967,0.12,-0.5,-0.39,29388,-3925,8468,-440.68,594.32,565.8,32
6454,Kate,bicep curls,0,18.098,-0.01,-0.45,-0.1,32672,-4960,11746,-370.76,472.88,372.6,32
6455,Kate,bicep curls,0,18.246,-0.11,0.12,0.72,32672,-13469,2767,-382.72,149.96,282.44,32
6456,Kate,bicep curls,0,18.355,-0.29,0.61,0.81,32672,15264,15988,-351.44,-131.56,389.16,32
6457,Kate,bicep curls,0,18.477,-0.27,0.79,0.74,25346,-2226,9022,-388.24,-247.48,566.72,32
6458,Kate,bicep curls,0,18.646,-0.32,0.98,0.56,1115,1651,46,-403.88,-254.84,597.08,32
6459,Kate,bicep curls,0,18.746,-0.26,1.06,0.42,-7747,-5444,-2598,-391.92,-253,582.36,32
6460,Kate,bicep curls,0,18.868,-0.21,1.1,0.29,-4006,-4113,-4,-368,-239.2,529.92,32
6461,Kate,bicep curls,0,18.983,-0.2,1.09,0.23,489,-6451,1751,-361.56,-229.08,506,32
6462,Kate,bicep curls,0,19.146,-0.25,1.08,0.24,4287,-3436,3078,-378.12,-229.08,510.6,32
6463,Kate,bicep curls,0,19.248,-0.27,1.07,0.26,2900,-4726,1398,-381.8,-239.2,531.76,32
6464,Kate,bicep curls,0,19.369,-0.23,1.08,0.26,1167,-4826,676,-382.72,-239.2,534.52,32
6465,Kate,bicep curls,0,19.546,-0.21,1.09,0.26,1040,-5794,1027,-380.88,-241.96,533.6,32
6466,Kate,bicep curls,0,19.645,-0.22,1.09,0.25,1341,-4293,1558,-384.56,-242.88,535.44,32
6467,Kate,bicep curls,0,19.744,-0.22,1.1,0.24,1522,-5024,1359,-383.64,-236.44,533.6,32
6468,Kate,bicep curls,0,19.869,-0.21,1.1,0.24,1750,-4857,1370,-388.24,-240.12,536.36,32
6469,Kate,bicep curls,0,20.046,-0.22,1.1,0.24,1691,-5786,1228,-383.64,-239.2,539.12,32
6470,Kate,bicep curls,0,20.145,-0.21,1.11,0.23,1603,-4341,1372,-387.32,-239.2,541.88,32
6471,Kate,bicep curls,0,20.244,-0.22,1.11,0.23,1633,-5506,1309,-391.92,-241.04,540.04,32
6472,Kate,bicep curls,0,20.348,-0.22,1.11,0.23,1416,-4656,1285,-389.16,-239.2,547.4,32
6473,Kate,bicep curls,0,20.491,-0.22,1.12,0.23,1247,-4397,1202,-390.08,-241.96,545.56,32
6474,Kate,bicep curls,0,20.645,-0.21,1.12,0.22,1173,-4529,941,-391,-242.88,544.64,32
6475,Kate,bicep curls,0,20.745,-0.21,1.12,0.22,1449,-5234,1067,-387.32,-245.64,540.96,32
6476,Kate,bicep curls,0,20.869,-0.21,1.12,0.22,1517,-5302,1200,-387.32,-243.8,547.4,32
6477,Kate,bicep curls,0,21.046,-0.21,1.12,0.22,1164,-5047,1198,-390.08,-241.04,544.64,32
6478,Kate,bicep curls,0,21.145,-0.21,1.13,0.21,1143,-4612,1223,-385.48,-242.88,547.4,32
6479,Kate,bicep curls,0,21.244,-0.21,1.13,0.21,1463,-5152,1261,-390.08,-243.8,548.32,32
6480,Kate,bicep curls,0,21.351,-0.21,1.12,0.21,1283,-4697,1285,-389.16,-243.8,546.48,32
6481,Kate,bicep curls,0,21.476,-0.21,1.12,0.21,1080,-4870,1104,-391,-242.88,547.4,32
6482,Kate,bicep curls,0,21.645,-0.2,1.12,0.2,1017,-4954,1122,-389.16,-244.72,548.32,32
6483,Kate,bicep curls,0,21.745,-0.21,1.14,0.2,1107,-4802,1363,-391,-243.8,549.24,32
6484,Kate,bicep curls,0,21.875,-0.22,1.12,0.21,1397,-4382,1103,-391,-242.88,549.24,32
6485,Kate,bicep curls,0,22.046,-0.2,1.12,0.2,1148,-5054,1067,-391,-242.88,548.32,32
6486,Kate,bicep curls,0,22.144,-0.2,1.13,0.2,1386,-5053,1201,-390.08,-242.88,548.32,32
6487,Kate,bicep curls,0,22.246,-0.2,1.13,0.2,1526,-5020,1328,-389.16,-241.04,550.16,32
6488,Kate,bicep curls,0,22.373,-0.21,1.13,0.2,1400,-4431,1280,-394.68,-243.8,555.68,32
6489,Kate,bicep curls,0,22.546,-0.19,1.14,0.19,1253,-3947,1086,-393.76,-240.12,552.92,32
6490,Kate,bicep curls,0,22.645,-0.2,1.14,0.19,2595,-3931,1786,-392.84,-244.72,552.92,32
6491,Kate,bicep curls,0,22.745,-0.21,1.15,0.18,1570,-3963,1321,-396.52,-246.56,559.36,32
6492,Kate,bicep curls,0,22.872,-0.22,1.15,0.18,1044,-4958,820,-391.92,-247.48,556.6,32
6493,Kate,bicep curls,0,23.046,-0.21,1.15,0.18,570,-5046,350,-389.16,-248.4,554.76,32
6494,Kate,bicep curls,0,23.145,-0.21,1.14,0.18,515,-5689,276,-381.8,-248.4,552.92,32
6495,Kate,bicep curls,0,23.245,-0.22,1.12,0.17,437,-6592,1091,-381.8,-249.32,551.08,32
6496,Kate,bicep curls,0,23.359,-0.2,1.12,0.18,2068,-4353,1712,-390.08,-241.04,553.84,32
6497,Kate,bicep curls,0,23.483,-0.2,1.13,0.18,1761,-4547,2075,-389.16,-244.72,555.68,32
6498,Kate,bicep curls,0,23.645,-0.21,1.14,0.17,2060,-4010,1980,-397.44,-241.96,554.76,32
6499,Kate,bicep curls,0,23.745,-0.22,1.15,0.17,2242,-4692,1463,-399.28,-247.48,562.12,32
6500,Kate,bicep curls,0,23.845,-0.2,1.15,0.17,992,-5610,582,-399.28,-246.56,564.88,32
6501,Kate,bicep curls,0,23.958,-0.2,1.15,0.18,648,-6344,630,-396.52,-246.56,565.8,32
6502,Kate,bicep curls,0,24.104,-0.2,1.15,0.17,701,-5561,886,-394.68,-246.56,562.12,32
6503,Kate,bicep curls,0,24.246,-0.2,1.14,0.17,1707,-4855,1279,-394.68,-247.48,558.44,32
6504,Kate,bicep curls,0,24.345,-0.2,1.14,0.16,2387,-4564,1504,-394.68,-250.24,564.88,32
6505,Kate,bicep curls,0,24.455,-0.2,1.15,0.16,2288,-4663,1568,-396.52,-247.48,571.32,32
6506,Kate,bicep curls,0,24.646,-0.19,1.15,0.17,1224,-5736,1160,-399.28,-247.48,575,32
6507,Kate,bicep curls,0,24.745,-0.19,1.16,0.17,127,-4867,858,-398.36,-249.32,573.16,32
6508,Kate,bicep curls,0,24.849,-0.19,1.16,0.16,-129,-4714,1159,-396.52,-244.72,566.72,32
6509,Kate,bicep curls,0,25.045,-0.19,1.15,0.15,861,-3476,1642,-399.28,-243.8,560.28,32
6511,Derek,bicep curls,0,0.162,0.67,0.16,-0.99,10768,1000,1287,257.6,279.68,112.24,33
6512,Derek,bicep curls,0,0.252,0.65,0.06,-1.03,9533,729,532,259.44,296.24,117.76,33
6513,Derek,bicep curls,0,0.368,0.65,-0.01,-1.05,10393,1895,556,262.2,300.84,118.68,33
6514,Derek,bicep curls,0,0.483,0.62,-0.06,-1.05,10124,576,51,267.72,313.72,125.12,33
6515,Derek,bicep curls,0,0.642,0.59,-0.1,-1.06,9432,-292,116,278.76,322.92,126.04,33
6516,Derek,bicep curls,0,0.742,0.57,-0.14,-1.07,8893,199,377,289.8,323.84,125.12,33
6517,Derek,bicep curls,0,0.845,0.53,-0.15,-1.07,8649,234,65,299.92,323.84,124.2,33
6518,Derek,bicep curls,0,0.984,0.5,-0.16,-1.08,8218,646,-190,0.92,9.2,124.2,33
6519,Derek,bicep curls,0,1.142,0.49,-0.15,-1.08,8387,2072,-137,314.64,320.16,121.44,33
6520,Derek,bicep curls,0,1.242,0.5,-0.14,-1.08,8154,2507,-385,310.04,320.16,121.44,33
6521,Derek,bicep curls,0,1.341,0.5,-0.14,-1.09,7321,2683,-746,310.96,313.72,121.44,33
6522,Derek,bicep curls,0,1.473,0.49,-0.13,-1.1,7786,3337,-1225,309.12,302.68,119.6,33
6523,Derek,bicep curls,0,1.642,0.5,-0.1,-1.08,8130,3384,-1975,295.32,299.92,116.84,33
6524,Derek,bicep curls,0,1.742,0.56,-0.04,-1.05,7062,4455,-2622,287.04,297.16,120.52,33
6525,Derek,bicep curls,0,1.842,0.64,0.06,-1.04,4853,5420,-4118,272.32,282.44,114.08,33
6526,Derek,bicep curls,0,1.956,0.69,0.1,-1.08,4382,4566,-2363,259.44,253,104.88,33
6527,Derek,bicep curls,0,2.09,0.78,0.07,-1.16,10212,3896,1696,256.68,236.44,96.6,33
6528,Derek,bicep curls,0,2.242,0.91,-0.01,-1.2,21103,7425,6574,211.6,287.96,114.08,33
6529,Derek,bicep curls,0,2.342,0.92,-0.13,-1.13,28694,9500,10471,161.92,391,127.88,33
6530,Derek,bicep curls,0,2.456,0.84,-0.43,-0.9,29551,8075,7267,106.72,583.28,92,33
6531,Derek,bicep curls,0,2.564,0.78,-0.61,-0.65,24128,2122,5088,111.32,685.4,41.4,33
6532,Derek,bicep curls,0,2.709,0.76,-0.75,-0.43,17297,-1,3373,137.08,764.52,-19.32,33
6533,Derek,bicep curls,0,2.841,0.77,-0.9,-0.28,9986,2179,1017,155.48,790.28,-42.32,33
6534,Derek,bicep curls,0,2.943,0.72,-0.91,-0.15,-448,3620,-2977,149.04,771.88,-27.6,33
6535,Derek,bicep curls,0,3.06,0.72,-0.77,-0.21,-13820,3169,-11919,117.76,701.96,27.6,33
6536,Derek,bicep curls,0,3.205,0.98,-0.51,-0.52,-14666,1063,-15840,72.68,498.64,91.08,33
6537,Derek,bicep curls,0,3.342,1.12,-0.16,-0.74,-10272,-1868,-11006,121.44,295.32,86.48,33
6538,Derek,bicep curls,0,3.446,1.15,0.24,-0.88,-9040,-643,-10484,158.24,188.6,40.48,33
6539,Derek,bicep curls,0,3.569,1.2,0.46,-0.94,-623,-271,-4944,208.84,101.2,-29.44,33
6540,Derek,bicep curls,0,3.69,1.14,0.58,-0.93,6398,-1212,134,225.4,80.96,-51.52,33
6541,Derek,bicep curls,0,3.841,1.03,0.7,-0.83,9047,1445,1085,227.24,79.12,-52.44,33
6542,Derek,bicep curls,0,3.942,0.95,0.79,-0.75,8137,1163,402,216.2,81.88,-50.6,33
6543,Derek,bicep curls,0,4.058,1.01,0.8,-0.8,8274,1280,50,218.96,77.28,-57.96,33
6544,Derek,bicep curls,0,4.186,1.31,0.7,-1.02,18716,2428,9758,195.96,98.44,-36.8,33
6545,Derek,bicep curls,0,4.341,1.28,0.55,-1.03,31650,5517,18143,129.72,189.52,34.04,33
6546,Derek,bicep curls,0,4.441,1.14,0.28,-0.96,31762,4788,15819,57.96,414.92,85.56,33
6547,Derek,bicep curls,0,4.542,1,-0.08,-0.81,29884,3251,13014,57.04,575.92,67.16,33
6548,Derek,bicep curls,0,4.673,0.87,-0.43,-0.58,25577,993,8666,102.12,725.88,-0.92,33
6549,Derek,bicep curls,0,4.841,0.68,-0.73,-0.29,17546,-3119,3137,136.16,781.08,-47.84,33
6550,Derek,bicep curls,0,4.942,0.65,-0.94,-0.17,9071,383,542,157.32,806.84,-66.24,33
6551,Derek,bicep curls,0,5.042,0.65,-1.09,-0.14,8164,2079,-419,159.16,808.68,-67.16,33
6552,Derek,bicep curls,0,5.163,0.66,-1.14,-0.12,9298,3145,-72,157.32,806.84,-68.08,33
6553,Derek,bicep curls,0,5.277,0.64,-1.15,-0.11,8393,2232,20,158.24,805.92,-69.92,33
6554,Derek,bicep curls,0,5.442,0.62,-1.16,-0.11,7894,1942,-571,153.64,803.16,-69.92,33
6555,Derek,bicep curls,0,5.542,0.61,-1.18,-0.11,8246,2031,207,157.32,803.16,-65.32,33
6556,Derek,bicep curls,0,5.642,0.62,-1.17,-0.11,8904,1704,-41,156.4,805,-69.92,33
6557,Derek,bicep curls,0,5.768,0.62,-1.17,-0.11,8589,1772,-55,161,803.16,-68.08,33
6558,Derek,bicep curls,0,5.89,0.62,-1.17,-0.11,8441,1755,-126,160.08,807.76,-69,33
6559,Derek,bicep curls,0,6.042,0.61,-1.18,-0.11,8618,1931,-210,159.16,804.08,-68.08,33
6560,Derek,bicep curls,0,6.142,0.61,-1.17,-0.11,8553,1969,41,159.16,807.76,-70.84,33
6561,Derek,bicep curls,0,6.255,0.62,-1.18,-0.11,8873,2042,102,165.6,805.92,-69,33
6562,Derek,bicep curls,0,6.402,0.62,-1.19,-0.1,9673,1926,416,165.6,813.28,-74.52,33
6563,Derek,bicep curls,0,6.542,0.62,-1.18,-0.12,13509,539,2359,173.88,817.88,-88.32,33
6564,Derek,bicep curls,0,6.641,0.55,-1.17,0.02,14992,38,3059,206.08,841.8,-126.04,33
6565,Derek,bicep curls,0,6.754,0.46,-1.16,0.15,8876,1611,345,216.2,854.68,-145.36,33
6566,Derek,bicep curls,0,6.872,0.52,-1.15,0.07,5680,2644,-1540,208.84,845.48,-131.56,33
6567,Derek,bicep curls,0,7.041,0.47,-1.16,0.18,4583,1300,-1691,207,837.2,-115.92,33
6568,Derek,bicep curls,0,7.141,0.42,-0.94,0.13,-15270,3815,-13085,166.52,801.32,-51.52,33
6569,Derek,bicep curls,0,7.254,0.65,-0.59,-0.19,-26532,2679,-22596,67.16,572.24,73.6,33
6570,Derek,bicep curls,0,7.375,0.89,0.12,-0.49,-25393,140,-19627,80.96,320.16,77.28,33
6571,Derek,bicep curls,0,7.542,1.19,0.66,-0.73,-8867,-849,-13945,165.6,109.48,-36.8,33
6572,Derek,bicep curls,0,7.642,1.26,0.71,-0.84,-1737,-59,-7448,217.12,59.8,-90.16,33
6573,Derek,bicep curls,0,7.741,1.25,0.76,-0.92,8694,1172,1561,242.88,47.84,-119.6,33
6574,Derek,bicep curls,0,7.849,1.33,0.84,-0.98,21714,298,9928,211.6,64.4,-88.32,33
